id,ref_id,additional_id,segment_number,technology,hierarchy,length,specification,start_equipment_id,end_equipment_id,core_count,designation,start_structure_id,start_structure_key,end_structure_id,end_structure_key,object_status,owner,placement_type,start_equipment_port_id,end_equipment_port_id,remediation,remediation_specification,remediation_desc,leadin_cable_transfer,asset_transfer,network_key,project_code,project_number
4RBN-20-18-FSD-305,,,1,FIBRE,FSD,167.5,FSD_CORNING_12_RIBBON,4RBN-20-18-MPT-001,4RBN-20-18-FJL-301,12,,4RBN-20-18-PIT-001,N1381632172,1804657875,N1381632089,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSD-301,,,1,FIBRE,FSD,167.5,FSD_CORNING_1_ROC,4RBN-20-18-MPT-001,4RBN-20-18-FJL-301,1,,4RBN-20-18-PIT-001,N1381632172,1804657875,N1381632089,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSD-302,,,1,FIBRE,FSD,167.5,FSD_CORNING_1_ROC,4RBN-20-18-MPT-001,4RBN-20-18-FJL-301,1,,4RBN-20-18-PIT-001,N1381632172,1804657875,N1381632089,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSD-303,,,1,FIBRE,FSD,167.5,FSD_CORNING_1_ROC,4RBN-20-18-MPT-001,4RBN-20-18-FJL-301,1,,4RBN-20-18-PIT-001,N1381632172,1804657875,N1381632089,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSD-304,,,1,FIBRE,FSD,167.5,FSD_CORNING_1_ROC,4RBN-20-18-MPT-001,4RBN-20-18-FJL-301,1,,4RBN-20-18-PIT-001,N1381632172,1804657875,N1381632089,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-790,,,1,FIBRE,SDS,231.6,SDS_CORNING_1_ROC,4RBN-20-18-SMP-654,4RBN-20-18-PCD-790,1,,1805235112,N1760909622,15000822729,N1802043661,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-791,,,1,FIBRE,SDS,231.6,SDS_CORNING_1_ROC,4RBN-20-18-SMP-654,4RBN-20-18-PCD-791,1,,1805235112,N1760909622,15000822729,N1802043661,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-00-DSS-027,,,1,FIBRE,DSS,235.3,DSS_CORNING_12_RIBBON,4RBN-20-00-DJL-010,4RBN-20-18-MPT-001,12,,9.00E+17,N1792358990,4RBN-20-18-PIT-001,N1381632172,INSERVICE,NBN,Underground,,,,,,,N,N1381963162,,
4RBN-20-17-SDS-642,,,1,FIBRE,SDS,37.5,SDS_CORNING_1_ROC,4RBN-20-17-SMP-643,4RBN-20-17-PCD-642,1,,1804657897,N1381625390,1804658464,N1802046296,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-643,,,1,FIBRE,SDS,37.5,SDS_CORNING_1_ROC,4RBN-20-17-SMP-643,4RBN-20-17-PCD-643,1,,1804657897,N1381625390,1804658464,N1802046296,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-655,,,1,FIBRE,SDS,76.6,SDS_CORNING_1_ROC,4RBN-20-17-SMP-643,4RBN-20-17-PCD-655,1,,1804657897,N1381625390,1804600814,N1802050050,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-657,,,1,FIBRE,SDS,76.6,SDS_CORNING_1_ROC,4RBN-20-17-SMP-643,4RBN-20-17-PCD-657,1,,1804657897,N1381625390,1804600814,N1802050050,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-865,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-865,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-866,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-866,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-867,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-867,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-868,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-868,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-869,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-869,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-870,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-870,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-871,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-871,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-872,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-644,4RBN-20-17-PCD-872,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-873,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-873,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-874,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-874,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-875,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-875,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-876,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-876,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-877,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-877,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-878,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-878,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-879,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-879,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-880,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-647,4RBN-20-17-PCD-880,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-881,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-881,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-882,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-882,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-883,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-883,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-884,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-884,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-885,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-885,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-886,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-886,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-17-SDS-887,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-17-CAP-648,4RBN-20-17-PCD-887,1,,T-4RBN-20-01-NEC-661,,T-4RBN-20-01-NEC-661,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-HSD-001,,,1,FIBRE,HSD,4.7,HSD_CORNING_12_RIBBON,4RBN-20-18-MPT-001,9.00E+17,12,,4RBN-20-18-PIT-001,N1381632172,4RBN-20-18-NEC-001,N1381631786,INSERVICE,NBN,Underground,,,,,,,N,N1381959941,,
4RBN-20-18-FSL-641,,,1,FIBRE,FSL,126.4,FSL_CORNING_12_LOOSE,4RBN-20-18-FJL-301,4RBN-20-18-BJL-641,12,,1804657875,N1381632089,9.00E+17,N1792358990,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-641,,,1,FIBRE,SSS,97.8,SSS_CORNING_1_ROC,4RBN-20-18-BJL-641,4RBN-20-18-SMP-641,1,,9.00E+17,N1792358990,1804657878,N1381626392,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-641,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-641,1,,1804657878,N1381626392,1804658262,N1802046763,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-642,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-642,1,,1804657878,N1381626392,1804658261,N1802048072,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-643,,,1,FIBRE,SDS,48,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-643,1,,1804657878,N1381626392,1804658257,N1802047030,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-644,,,1,FIBRE,SDS,71,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-644,1,,1804657878,N1381626392,1804658255,N1802047973,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-645,,,1,FIBRE,SDS,71,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-645,1,,1804657878,N1381626392,1804658255,N1802047973,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-646,,,1,FIBRE,SDS,73,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-646,1,,1804657883,N1381624018,4RBN-20-01-NEC-681,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-647,,,1,FIBRE,SDS,73,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-647,1,,1804657883,N1381624018,4RBN-20-01-NEC-681,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-642,,,1,FIBRE,SSS,95.8,SSS_CORNING_1_ROC,4RBN-20-18-BJL-641,4RBN-20-18-SMP-642,1,,9.00E+17,N1792358990,1804657883,N1381624018,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-648,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-648,1,,1804657883,N1381624018,1804658260,N1802047581,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-649,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-649,1,,1804657883,N1381624018,1804658259,N1802043649,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-650,,,1,FIBRE,SDS,125,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-650,1,,1804657878,N1381626392,1804658248,N1802052654,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-651,,,1,FIBRE,SDS,83.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-651,1,,1804658019,N1802049210,1804658254,N1802048418,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-652,,,1,FIBRE,SDS,125,SDS_CORNING_1_ROC,4RBN-20-18-SMP-641,4RBN-20-18-PCD-652,1,,1804657878,N1381626392,1804658247,N1802044151,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-653,,,1,FIBRE,SDS,48.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-653,1,,1804657883,N1381624018,1804658258,N1802043912,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-643,,,1,FIBRE,SSS,82.6,SSS_CORNING_1_ROC,4RBN-20-18-BJL-641,4RBN-20-18-SMP-643,1,,9.00E+17,N1792358990,1804658019,N1802049210,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-654,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-654,1,,1804658019,N1802049210,1804658249,N1802053037,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-655,,,1,FIBRE,SDS,65.9,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-655,1,,1804658019,N1802049210,1804734918,N1802046293,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-656,,,1,FIBRE,SDS,109.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-656,1,,1804734119,N1802044006,1804658252,N1802047102,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-657,,,1,FIBRE,SDS,65.9,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-657,1,,1804658019,N1802049210,1804734902,N1802050049,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-658,,,1,FIBRE,SDS,83.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-658,1,,1804658019,N1802049210,1804658253,N1802045424,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-659,,,1,FIBRE,SDS,115.2,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-659,1,,1804734119,N1802044006,1804658251,N1802046132,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-660,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-643,4RBN-20-18-PCD-660,1,,1804658019,N1802049210,1804658250,N1802046664,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSL-642,,,1,FIBRE,FSL,159.7,FSL_CORNING_12_LOOSE,4RBN-20-18-BJL-641,4RBN-20-18-BJL-642,12,,9.00E+17,N1792358990,1804734119,N1802044006,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-644,,,1,FIBRE,SSS,97,SSS_CORNING_1_ROC,4RBN-20-18-BJL-642,4RBN-20-18-SMP-644,1,,1804734119,N1802044006,1804734123,N1802044468,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-661,,,1,FIBRE,SDS,55.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-661,1,,1804734123,N1802044468,1804734885,N1802046199,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-662,,,1,FIBRE,SDS,93,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-662,1,,1804734123,N1802044468,1804734921,N1802049624,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-663,,,1,FIBRE,SDS,93,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-663,1,,1804734123,N1802044468,1804734921,N1802049624,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-664,,,1,FIBRE,SDS,56.6,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-664,1,,1804734123,N1802044468,1804734886,N1802045739,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-665,,,1,FIBRE,SDS,93,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-665,1,,1804734123,N1802044468,1804734922,N1802046949,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-666,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-666,1,,1804734123,N1802044468,1804734884,N1802046672,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-667,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-644,4RBN-20-18-PCD-667,1,,1804734123,N1802044468,1804734883,N1802047037,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-645,,,1,FIBRE,SSS,92.6,SSS_CORNING_1_ROC,4RBN-20-18-BJL-642,4RBN-20-18-SMP-645,1,,1804734119,N1802044006,1804734132,N1802047145,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-668,,,1,FIBRE,SDS,57.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-668,1,,1804734132,N1802047145,1804734890,N1802045672,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-669,,,1,FIBRE,SDS,49.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-669,1,,1804734132,N1802047145,1804734892,N1802047586,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-670,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-670,1,,1804734132,N1802047145,1804734891,N1802044231,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-671,,,1,FIBRE,SDS,49.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-671,1,,1804734132,N1802047145,1804734893,N1802046954,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-672,,,1,FIBRE,SDS,79.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-672,1,,1804734132,N1802047145,1804734894,N1802052940,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-673,,,1,FIBRE,SDS,79.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-673,1,,1804734132,N1802047145,1804734894,N1802052940,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-646,,,1,FIBRE,SSS,20,SSS_CORNING_1_ROC,4RBN-20-18-BJL-642,4RBN-20-18-SMP-646,1,,1804734119,N1802044006,1804734119,N1802044006,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-674,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-674,1,,1804734119,N1802044006,1804734887,N1802045462,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-675,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-675,1,,1804734119,N1802044006,1804734888,N1802051906,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-676,,,1,FIBRE,SDS,73,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-676,1,,1804734119,N1802044006,1804734899,N1802043601,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-677,,,1,FIBRE,SDS,61.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-677,1,,1804734119,N1802044006,1804734919,N1802046828,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-678,,,1,FIBRE,SDS,57.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-645,4RBN-20-18-PCD-678,1,,1804734132,N1802047145,1804734889,N1802046832,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-680,,,1,FIBRE,SDS,55.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-646,4RBN-20-18-PCD-680,1,,1804734119,N1802044006,1804734895,N1802047875,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-647,,,1,FIBRE,SSS,176.2,SSS_CORNING_1_ROC,4RBN-20-18-BJL-642,4RBN-20-18-SMP-647,1,,1804734119,N1802044006,1804734125,N1802045105,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-681,,,1,FIBRE,SDS,58.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-681,1,,1804734125,N1802045105,1804734881,N1802048005,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-682,,,1,FIBRE,SDS,58.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-682,1,,1804734125,N1802045105,1804734882,N1802047508,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-683,,,1,FIBRE,SDS,33.7,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-683,1,,1804734125,N1802045105,1804734914,N1802043312,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-684,,,1,FIBRE,SDS,33.7,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-684,1,,1804734125,N1802045105,1804734914,N1802043312,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-685,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-685,1,,1804734125,N1802045105,1804734917,N1802052236,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-686,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-686,1,,1804734125,N1802045105,1804734917,N1802052236,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-687,,,1,FIBRE,SDS,33.7,SDS_CORNING_1_ROC,4RBN-20-18-SMP-647,4RBN-20-18-PCD-687,1,,1804734125,N1802045105,1804734913,N1802042960,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSL-643,,,1,FIBRE,FSL,108.9,FSL_CORNING_12_LOOSE,4RBN-20-18-FJL-301,4RBN-20-18-BJL-643,12,,1804657875,N1381632089,1804657893,N1802044067,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-648,,,1,FIBRE,SSS,122.2,SSS_CORNING_1_ROC,4RBN-20-18-BJL-643,4RBN-20-18-SMP-648,1,,1804657893,N1802044067,1804658016,N1802049526,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
